Date,BPM,RestingBPM,sleep_duration,sleep_efficiency,sleep_start_time,sleep_end_time,minutes_after_wakeup,minutes_asleep,minutes_awake,minutes_to_fall_asleep,time_in_bed,deep_sleep,rem_sleep,wake_sleep,light_sleep,Calories,Distance,Steps,LightActiveMinutes,ModerateActiveMinutes,VeryActiveMinutes,SedentaryMinutes,MaxAltitude,demographicVO2Max,BELOW_DEFAULT_ZONE_1,IN_DEFAULT_ZONE_1,IN_DEFAULT_ZONE_2,IN_DEFAULT_ZONE_3,ExerciseDate,ExerciseActivityName,ExerciseActiveDuration,ExerciseAverageHeartRate,ExerciseCalories,ExerciseDuration,ExerciseElevationGain,ExerciseSteps,ExerciseSedentaryMinutes,ExerciseLightMinutes,ExerciseFairlyActiveMinutes,ExerciseVeryActiveMinutes,ExerciseOutOfRangeMaxHR,ExerciseOutOfRangeMinHR,ExerciseOutOfRangeMinutes,ExerciseFatBurnMaxHR,ExerciseFatBurnMinHR,ExerciseFatBurnMinutes,ExerciseCardioMaxHR,ExerciseCardioMinHR,ExerciseCardioMinutes,ExercisePeakMaxHR,ExercisePeakMinHR,ExercisePeakMinutes,Speed,Pace,ExerciseDistance,runVO2Max,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness
2018-11-25 00:00:00,55.041231276059094,45.03262901306152,7.6,98.0,2018-11-25T01:30:00.000,2018-11-25T09:06:00.000,0.0,426.0,30.0,14.0,456.0,54.0,94.0,30.0,278.0,3671.179999999975,1192960,16250,0.0,0.0,0.0,1440.0,20,50.7081,970.0,77.0,11.0,0.0,2018-11-25 18:13:14,Walk,4914000.0,90.0,708.0,4914000.0,190.0,8380.0,0.0,0.0,13.0,68.0,96.0,30.0,57.0,135.0,96.0,25.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-11-26 00:00:00,48.88634994578531,45.35098648071289,7.8,94.0,2018-11-26T00:10:00.000,2018-11-26T07:58:00.000,0.0,421.0,47.0,13.0,468.0,56.0,77.0,47.0,288.0,2305.86999999996,444050,6140,0.0,0.0,0.0,1440.0,10,50.613110000000006,940.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27 00:00:00,59.35385666019697,45.023223876953125,6.333333333333333,96.0,2018-11-27T00:35:30.000,2018-11-27T06:55:30.000,1.0,340.0,40.0,0.0,380.0,33.0,59.0,40.0,248.0,3233.5699999999842,546210,7909,0.0,0.0,0.0,1440.0,10,50.7109,1150.0,62.0,13.0,1.0,2018-11-27 22:20:26,Weights,2870000.0,122.0,523.0,2873000.0,35.0,1147.0,0.0,0.0,6.0,42.0,96.0,30.0,0.0,135.0,96.0,36.0,164.0,135.0,11.0,220.0,164.0,1.0,0.0,0.0,0.0,,,,,,,,
2018-11-28 00:00:00,55.23697551864452,44.834495544433594,6.55,97.0,2018-11-28T00:18:30.000,2018-11-28T06:51:30.000,0.0,365.0,28.0,0.0,393.0,34.0,112.0,28.0,219.0,2758.349999999986,378810,5525,0.0,0.0,0.0,1440.0,10,50.76722,1131.0,38.0,6.0,0.0,2018-11-28 22:17:24,Weights,2827000.0,102.0,345.0,2829000.0,33.999344,651.0,11.0,8.0,6.0,22.0,96.0,30.0,22.0,135.0,96.0,19.0,164.0,135.0,6.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-11-29 00:00:00,51.479234355134906,44.7258243560791,6.366666666666666,96.0,2018-11-29T00:29:30.000,2018-11-29T06:51:30.000,0.0,331.0,51.0,0.0,382.0,79.0,53.0,51.0,199.0,2383.0399999999754,257700,3685,0.0,0.0,0.0,1440.0,10,50.799640000000004,1136.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30 00:00:00,53.57451700353454,44.152174949645996,6.983333333333333,97.0,2018-11-29T23:52:00.000,2018-11-30T06:51:30.000,1.0,375.0,44.0,0.0,419.0,87.0,56.0,44.0,232.0,3093.7899999999886,472820,6954,0.0,0.0,0.0,1440.0,10,50.970800000000004,1184.0,48.0,3.0,0.0,2018-11-30 12:52:51,Walk,921000.0,74.0,120.0,921000.0,60.0,1362.0,0.0,4.0,2.0,9.0,96.0,30.0,15.0,135.0,96.0,1.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-11-30 00:00:00,53.57451700353454,44.152174949645996,6.983333333333333,97.0,2018-11-29T23:52:00.000,2018-11-30T06:51:30.000,1.0,375.0,44.0,0.0,419.0,87.0,56.0,44.0,232.0,3093.7899999999886,472820,6954,0.0,0.0,0.0,1440.0,10,50.970800000000004,1184.0,48.0,3.0,0.0,2018-11-30 22:17:54,Weights,2383000.0,113.0,373.0,2385000.0,17.001312,773.0,0.0,2.0,10.0,27.0,96.0,30.0,9.0,135.0,96.0,28.0,164.0,135.0,3.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-01 00:00:00,51.9108824173418,45.3550910949707,7.416666666666667,97.0,2018-12-01T02:00:00.000,2018-12-01T09:25:00.000,0.0,362.0,83.0,19.0,445.0,79.0,47.0,83.0,236.0,2339.67999999997,361960,4994,0.0,0.0,0.0,1440.0,10,50.61189,1196.0,6.0,0.0,0.0,2018-12-01 23:02:09,Walk,1843000.0,79.0,218.0,1843000.0,48.664698,2326.0,0.0,7.0,8.0,15.0,96.0,30.0,29.0,135.0,96.0,1.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-02 00:00:00,56.46465229663844,46.047739028930664,7.933333333333334,98.0,2018-12-02T01:27:00.000,2018-12-02T09:23:30.000,0.0,433.0,43.0,0.0,476.0,61.0,132.0,43.0,240.0,3126.3799999999774,989590,10608,0.0,0.0,0.0,1440.0,10,50.40522000000001,1138.0,16.0,31.0,20.0,2018-12-02 17:05:50,Run,2534000.0,158.0,667.0,3224000.0,172.998688,6675.0,0.0,0.0,0.0,42.0,96.0,30.0,1.0,135.0,96.0,2.0,164.0,135.0,20.0,220.0,164.0,20.0,6.339250513022889,567.8904773686456,4.443911,47.02826,,,,,,,
2018-12-03 00:00:00,54.66838797249845,46.44657039642334,6.616666666666666,95.0,2018-12-03T00:17:30.000,2018-12-03T06:54:30.000,6.0,359.0,38.0,0.0,397.0,69.0,94.0,38.0,196.0,2403.5899999999765,264770,3769,0.0,0.0,0.0,1440.0,10,50.28622000000001,1161.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04 00:00:00,54.201535166012135,45.65406799316406,6.983333333333333,97.0,2018-12-03T23:39:30.000,2018-12-04T06:38:30.000,0.0,357.0,62.0,0.0,419.0,81.0,53.0,62.0,223.0,2805.929999999985,384470,5464,0.0,0.0,0.0,1440.0,10,50.52268,1172.0,42.0,1.0,0.0,2018-12-04 22:27:29,Weights,2281000.0,109.0,331.0,2282000.0,22.001312,614.0,1.0,7.0,5.0,25.0,96.0,30.0,9.0,135.0,96.0,28.0,164.0,135.0,1.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-05 00:00:00,51.831436401741094,45.197739601135254,6.65,96.0,2018-12-05T00:05:30.000,2018-12-05T06:44:30.000,0.0,364.0,35.0,0.0,399.0,102.0,58.0,35.0,204.0,2576.729999999979,349510,4970,0.0,0.0,0.0,1440.0,10,50.65883,1214.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06 00:00:00,55.792128164556964,45.44605827331543,7.6,96.0,2018-12-05T23:14:30.000,2018-12-06T06:50:30.000,6.0,425.0,31.0,0.0,456.0,68.0,91.0,31.0,266.0,2766.7099999999823,501900,7160,0.0,0.0,0.0,1440.0,10,50.584740000000004,1204.0,44.0,3.0,0.0,2018-12-06 22:22:53,Weights,2880000.0,107.0,387.0,2882000.0,16.000656,795.0,8.0,13.0,8.0,19.0,96.0,30.0,17.0,135.0,96.0,28.0,164.0,135.0,3.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-07 00:00:00,52.03289168598874,44.566890716552734,6.966666666666667,98.0,2018-12-06T23:57:30.000,2018-12-07T06:55:30.000,1.0,377.0,41.0,0.0,418.0,42.0,77.0,41.0,258.0,2783.9899999999816,373630,5642,0.0,0.0,0.0,1440.0,20,50.847060000000006,1185.0,34.0,5.0,0.0,2018-12-07 22:24:58,Weights,2788000.0,110.0,394.0,2790000.0,25.0,1235.0,5.0,7.0,8.0,26.0,96.0,30.0,15.0,135.0,96.0,26.0,164.0,135.0,5.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-08 00:00:00,48.15565774804905,44.57173538208008,7.716666666666667,98.0,2018-12-08T01:20:00.000,2018-12-08T09:03:30.000,2.0,426.0,37.0,0.0,463.0,67.0,84.0,37.0,275.0,2282.6899999999755,177870,2714,0.0,0.0,0.0,1440.0,10,50.84561,1326.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-09 00:00:00,49.56575596202825,44.063448905944824,8.75,98.0,2018-12-09T00:00:00.000,2018-12-09T08:45:00.000,1.0,481.0,44.0,12.0,525.0,48.0,86.0,44.0,347.0,2555.5999999999767,408940,6045,0.0,0.0,0.0,1440.0,10,50.99727000000001,1280.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10 00:00:00,54.21618321618322,43.770774841308594,6.683333333333334,93.0,2018-12-10T00:13:00.000,2018-12-10T06:54:00.000,0.0,358.0,43.0,0.0,401.0,28.0,50.0,43.0,280.0,2962.0199999999804,425350,6145,0.0,0.0,0.0,1440.0,10,51.084590000000006,1094.0,33.0,15.0,2.0,2018-12-10 22:09:45,Weights,3114000.0,122.0,567.0,3116000.0,47.998688,1046.0,0.0,1.0,8.0,42.0,96.0,30.0,7.0,135.0,96.0,29.0,164.0,135.0,14.0,220.0,164.0,2.0,0.0,0.0,0.0,,,,,,,,
2018-12-11 00:00:00,55.973234686105975,43.602251052856445,7.616666666666666,94.0,2018-12-10T23:18:00.000,2018-12-11T06:55:00.000,1.0,402.0,55.0,23.0,457.0,55.0,88.0,55.0,259.0,2484.239999999981,274560,3932,0.0,0.0,0.0,1440.0,10,51.13488,1195.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12 00:00:00,52.46510102335345,43.50521373748779,6.916666666666667,98.0,2018-12-11T23:54:00.000,2018-12-12T06:49:30.000,1.0,390.0,25.0,0.0,415.0,112.0,81.0,25.0,197.0,2816.8199999999915,429050,6206,0.0,0.0,0.0,1440.0,10,51.163830000000004,1246.0,34.0,4.0,0.0,2018-12-12 22:05:32,Walk,1075000.0,91.0,147.0,1075000.0,10.0,1109.0,0.0,12.0,1.0,5.0,96.0,30.0,14.0,135.0,96.0,2.0,164.0,135.0,2.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-12 00:00:00,52.46510102335345,43.50521373748779,6.916666666666667,98.0,2018-12-11T23:54:00.000,2018-12-12T06:49:30.000,1.0,390.0,25.0,0.0,415.0,112.0,81.0,25.0,197.0,2816.8199999999915,429050,6206,0.0,0.0,0.0,1440.0,10,51.163830000000004,1246.0,34.0,4.0,0.0,2018-12-12 22:19:14,Weights,2968000.0,107.0,420.0,2969000.0,21.000656,1003.0,5.0,10.0,5.0,29.0,96.0,30.0,17.0,135.0,96.0,28.0,164.0,135.0,4.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-13 00:00:00,56.88910457107076,46.00471782684326,6.583333333333333,92.0,2018-12-13T00:21:30.000,2018-12-13T06:56:30.000,0.0,365.0,30.0,0.0,395.0,52.0,64.0,30.0,249.0,2976.609999999981,519830,7406,0.0,0.0,0.0,1440.0,10,50.418060000000004,1056.0,39.0,6.0,1.0,2018-12-13 22:16:08,Weights,3164000.0,106.0,414.0,3166000.0,32.001312,865.0,12.0,19.0,2.0,19.0,96.0,30.0,21.0,135.0,96.0,24.0,164.0,135.0,6.0,220.0,164.0,1.0,0.0,0.0,0.0,,,,,,,,
2018-12-14 00:00:00,56.32193297752605,45.910722732543945,6.483333333333333,97.0,2018-12-14T00:19:30.000,2018-12-14T06:49:00.000,0.0,347.0,42.0,0.0,389.0,96.0,50.0,42.0,201.0,2699.0399999999854,347450,5042,0.0,0.0,0.0,1440.0,20,50.4461,1207.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-15 00:00:00,48.82305366887833,45.85659980773926,9.066666666666666,95.0,2018-12-14T23:38:00.000,2018-12-15T08:42:00.000,0.0,486.0,58.0,2.0,544.0,74.0,120.0,58.0,292.0,2148.779999999965,184760,2690,0.0,0.0,0.0,1440.0,10,50.462250000000004,1096.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-16 00:00:00,56.708817057439866,46.33651065826416,6.6,96.0,2018-12-16T01:17:00.000,2018-12-16T07:53:30.000,1.0,355.0,41.0,0.0,396.0,58.0,47.0,41.0,250.0,3033.179999999979,881740,9596,0.0,0.0,0.0,1440.0,10,50.31906000000001,1009.0,6.0,27.0,14.0,2018-12-16 16:31:14,Run,2088000.0,159.0,579.0,2604000.0,187.001313,5492.0,0.0,0.0,0.0,35.0,96.0,30.0,0.0,135.0,96.0,1.0,164.0,135.0,19.0,220.0,164.0,15.0,6.475586206896552,555.9342251001108,3.74212,48.49568000000001,,,,,,,
2018-12-17 00:00:00,59.49852598913887,47.6349983215332,7.95,91.0,2018-12-16T22:32:30.000,2018-12-17T06:29:30.000,0.0,400.0,77.0,0.0,477.0,64.0,89.0,77.0,247.0,3102.429999999999,633200,8757,0.0,0.0,0.0,1440.0,20,49.93164,1320.0,45.0,2.0,2.0,2018-12-17 19:13:17,Walk,1024000.0,97.0,129.0,1024000.0,0.0,1090.0,1.0,2.0,5.0,9.0,96.0,30.0,8.0,135.0,96.0,9.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-17 00:00:00,59.49852598913887,47.6349983215332,7.95,91.0,2018-12-16T22:32:30.000,2018-12-17T06:29:30.000,0.0,400.0,77.0,0.0,477.0,64.0,89.0,77.0,247.0,3102.429999999999,633200,8757,0.0,0.0,0.0,1440.0,20,49.93164,1320.0,45.0,2.0,2.0,2018-12-17 22:00:18,Run,280000.0,133.0,54.0,858000.0,15.0,662.0,0.0,1.0,0.0,3.0,96.0,30.0,1.0,135.0,96.0,1.0,164.0,135.0,1.0,220.0,164.0,1.0,4.83345,744.8096080439437,0.381313,,,,,,,,
2018-12-17 00:00:00,59.49852598913887,47.6349983215332,7.95,91.0,2018-12-16T22:32:30.000,2018-12-17T06:29:30.000,0.0,400.0,77.0,0.0,477.0,64.0,89.0,77.0,247.0,3102.429999999999,633200,8757,0.0,0.0,0.0,1440.0,20,49.93164,1320.0,45.0,2.0,2.0,2018-12-17 19:13:17,Walk,1024000.0,97.0,129.0,1024000.0,0.0,1090.0,1.0,2.0,5.0,9.0,96.0,30.0,8.0,135.0,96.0,9.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-17 00:00:00,59.49852598913887,47.6349983215332,7.95,91.0,2018-12-16T22:32:30.000,2018-12-17T06:29:30.000,0.0,400.0,77.0,0.0,477.0,64.0,89.0,77.0,247.0,3102.429999999999,633200,8757,0.0,0.0,0.0,1440.0,20,49.93164,1320.0,45.0,2.0,2.0,2018-12-17 22:00:18,Run,280000.0,133.0,54.0,858000.0,15.0,662.0,0.0,1.0,0.0,3.0,96.0,30.0,1.0,135.0,96.0,1.0,164.0,135.0,1.0,220.0,164.0,1.0,4.83345,744.8096080439437,0.381313,,,,,,,,
2018-12-18 00:00:00,54.566725700593814,48.38267707824707,7.033333333333333,92.0,2018-12-17T23:26:00.000,2018-12-18T06:28:30.000,0.0,375.0,47.0,0.0,422.0,75.0,89.0,47.0,211.0,2559.8299999999776,535550,7023,0.0,0.0,0.0,1440.0,10,49.70855,1254.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19 00:00:00,61.965541211519366,47.79104423522949,7.233333333333333,95.0,2018-12-18T23:25:30.000,2018-12-19T06:39:30.000,0.0,383.0,51.0,0.0,434.0,46.0,69.0,51.0,268.0,2886.48999999998,424190,5891,0.0,0.0,0.0,1440.0,10,49.88508,1268.0,22.0,18.0,2.0,2018-12-19 23:04:55,Weights,1675000.0,137.0,356.0,1677000.0,22.001312,816.0,0.0,0.0,1.0,27.0,96.0,30.0,0.0,135.0,96.0,8.0,164.0,135.0,18.0,220.0,164.0,2.0,0.0,0.0,0.0,,,,,,,,
2018-12-20 00:00:00,59.53314403211593,47.450377464294434,7.666666666666667,94.0,2018-12-19T22:52:00.000,2018-12-20T06:32:30.000,1.0,399.0,61.0,0.0,460.0,57.0,58.0,61.0,284.0,2829.509999999977,540790,7296,0.0,0.0,0.0,1440.0,30,49.986720000000005,1111.0,46.0,3.0,0.0,2018-12-20 22:29:42,Weights,1758000.0,109.0,243.0,1759000.0,22.998688,488.0,3.0,4.0,7.0,15.0,96.0,30.0,7.0,135.0,96.0,19.0,164.0,135.0,3.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-21 00:00:00,60.26047904191617,46.74314308166504,7.5,94.0,2018-12-20T23:11:00.000,2018-12-21T06:41:30.000,1.0,411.0,39.0,0.0,450.0,104.0,78.0,39.0,229.0,2764.069999999981,453850,6218,0.0,0.0,0.0,1440.0,10,50.19774,1227.0,33.0,0.0,0.0,2018-12-21 22:13:18,Weights,2464000.0,98.0,277.0,2470000.0,15.0,773.0,11.0,7.0,6.0,17.0,96.0,30.0,21.0,135.0,96.0,20.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-22 00:00:00,52.0049388523048,46.846988677978516,6.816666666666666,94.0,2018-12-22T01:48:30.000,2018-12-22T08:37:30.000,0.0,369.0,40.0,0.0,409.0,44.0,67.0,40.0,258.0,2574.059999999973,538840,7110,0.0,0.0,0.0,1440.0,30,50.16675000000001,1182.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-23 00:00:00,46.91806668389765,46.395708084106445,8.233333333333333,96.0,2018-12-23T00:41:00.000,2018-12-23T08:55:30.000,4.0,450.0,44.0,0.0,494.0,95.0,113.0,44.0,242.0,2215.149999999965,44670,591,0.0,0.0,0.0,1440.0,10,50.3014,1206.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24 00:00:00,63.15943238731219,46.64693355560303,9.25,95.0,2018-12-23T23:43:30.000,2018-12-24T08:58:30.000,0.0,502.0,53.0,0.0,555.0,93.0,131.0,53.0,278.0,2965.5899999999824,1052080,11112,0.0,0.0,0.0,1440.0,10,50.226440000000004,1300.0,12.0,30.0,13.0,2018-12-24 00:24:29,Walk,973000.0,88.0,128.0,973000.0,0.0,1592.0,1.0,1.0,1.0,13.0,96.0,30.0,11.0,135.0,96.0,5.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-24 00:00:00,63.15943238731219,46.64693355560303,9.25,95.0,2018-12-23T23:43:30.000,2018-12-24T08:58:30.000,0.0,502.0,53.0,0.0,555.0,93.0,131.0,53.0,278.0,2965.5899999999824,1052080,11112,0.0,0.0,0.0,1440.0,10,50.226440000000004,1300.0,12.0,30.0,13.0,2018-12-24 19:59:39,Run,2319000.0,159.0,646.0,2866000.0,180.0,6133.0,0.0,0.0,0.0,39.0,96.0,30.0,1.0,135.0,96.0,1.0,164.0,135.0,23.0,220.0,164.0,14.0,6.539830789133248,550.4729581049487,4.200294,47.176410000000004,,,,,,,
2018-12-25 00:00:00,53.50813953488372,47.81374263763428,8.75,97.0,2018-12-25T00:45:00.000,2018-12-25T09:30:00.000,0.0,477.0,48.0,14.0,525.0,112.0,165.0,48.0,200.0,2552.8899999999735,488330,6445,0.0,0.0,0.0,1440.0,10,49.8783,1225.0,13.0,0.0,0.0,2018-12-25 17:43:06,Walk,1024000.0,96.0,144.0,1024000.0,10.0,1616.0,1.0,2.0,0.0,14.0,96.0,30.0,7.0,135.0,96.0,8.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-25 00:00:00,53.50813953488372,47.81374263763428,8.75,97.0,2018-12-25T00:45:00.000,2018-12-25T09:30:00.000,0.0,477.0,48.0,14.0,525.0,112.0,165.0,48.0,200.0,2552.8899999999735,488330,6445,0.0,0.0,0.0,1440.0,10,49.8783,1225.0,13.0,0.0,0.0,2018-12-25 18:29:10,Walk,1075000.0,90.0,151.0,1075000.0,50.0,1642.0,0.0,1.0,4.0,13.0,96.0,30.0,13.0,135.0,96.0,5.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-26 00:00:00,54.21079136690648,,6.916666666666667,100.0,2018-12-25T23:50:00.000,2018-12-26T06:45:00.000,0.0,415.0,0.0,0.0,415.0,81.0,120.0,27.0,203.0,1945.489999999951,12110,160,,,,,10,49.8783,246.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27 00:00:00,63.69228565972885,46.9117546081543,7.183333333333334,97.0,2018-12-26T23:38:00.000,2018-12-27T06:49:30.000,0.0,404.0,27.0,0.0,431.0,81.0,120.0,27.0,203.0,2981.7699999999927,511030,6979,0.0,0.0,0.0,1440.0,10,50.14743000000001,1308.0,38.0,9.0,2.0,2018-12-27 21:54:59,Weights,2234000.0,128.0,430.0,2237000.0,26.000656,795.0,0.0,1.0,4.0,33.0,96.0,30.0,1.0,135.0,96.0,26.0,164.0,135.0,9.0,220.0,164.0,2.0,0.0,0.0,0.0,,,,,,,,
2018-12-28 00:00:00,60.73589767185056,46.4256010055542,6.883333333333334,98.0,2018-12-27T23:56:00.000,2018-12-28T06:49:30.000,0.0,379.0,34.0,0.0,413.0,77.0,88.0,34.0,214.0,2945.379999999992,409020,5658,0.0,0.0,0.0,1440.0,10,50.292480000000005,1203.0,35.0,6.0,0.0,2018-12-28 21:56:39,Weights,3041000.0,104.0,369.0,3043000.0,35.0,749.0,15.0,11.0,1.0,23.0,96.0,30.0,23.0,135.0,96.0,22.0,164.0,135.0,6.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-29 00:00:00,72.59800336068004,46.151679039001465,6.883333333333334,98.0,2018-12-29T01:40:30.000,2018-12-29T08:34:00.000,6.0,372.0,41.0,0.0,413.0,70.0,68.0,41.0,234.0,3417.939999999977,972490,13283,0.0,0.0,0.0,1440.0,10,50.374210000000005,1186.0,51.0,31.0,1.0,2018-12-29 18:43:22,Walk,1536000.0,102.0,228.0,1536000.0,60.0,2477.0,0.0,0.0,6.0,19.0,96.0,30.0,11.0,135.0,96.0,13.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-29 00:00:00,72.59800336068004,46.151679039001465,6.883333333333334,98.0,2018-12-29T01:40:30.000,2018-12-29T08:34:00.000,6.0,372.0,41.0,0.0,413.0,70.0,68.0,41.0,234.0,3417.939999999977,972490,13283,0.0,0.0,0.0,1440.0,10,50.374210000000005,1186.0,51.0,31.0,1.0,2018-12-29 19:07:02,Weights,4152000.0,132.0,829.0,4155000.0,38.999344,4094.0,2.0,2.0,3.0,62.0,96.0,30.0,4.0,135.0,96.0,33.0,164.0,135.0,31.0,220.0,164.0,1.0,0.0,0.0,0.0,,,,,,,,
2018-12-30 00:00:00,51.31200776782824,45.995079040527344,8.2,98.0,2018-12-30T00:46:00.000,2018-12-30T08:58:30.000,0.0,464.0,28.0,0.0,492.0,86.0,117.0,28.0,261.0,2605.429999999969,563930,7519,0.0,0.0,0.0,1440.0,10,50.420930000000006,1276.0,20.0,0.0,0.0,2018-12-30 20:34:18,Walk,1024000.0,83.0,135.0,1024000.0,0.0,1551.0,1.0,1.0,4.0,11.0,96.0,30.0,14.0,135.0,96.0,3.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-12-31 00:00:00,60.241822038629,45.39375972747803,7.25,98.0,2018-12-31T01:03:30.000,2018-12-31T08:19:00.000,0.0,388.0,47.0,0.0,435.0,57.0,79.0,47.0,252.0,3051.5499999999815,1001770,11340,0.0,0.0,0.0,1440.0,10,50.600350000000006,1150.0,5.0,25.0,8.0,2018-12-31 13:51:52,Run,1797000.0,157.0,489.0,2115000.0,137.998688,4763.0,0.0,0.0,0.0,30.0,96.0,30.0,0.0,135.0,96.0,1.0,164.0,135.0,19.0,220.0,164.0,9.0,6.296942904841402,571.7059935912936,3.129414,47.236540000000005,,,,,,,
2018-12-31 00:00:00,60.241822038629,45.39375972747803,7.25,98.0,2018-12-31T01:03:30.000,2018-12-31T08:19:00.000,0.0,388.0,47.0,0.0,435.0,57.0,79.0,47.0,252.0,3051.5499999999815,1001770,11340,0.0,0.0,0.0,1440.0,10,50.600350000000006,1150.0,5.0,25.0,8.0,2018-12-31 20:35:37,Walk,2765000.0,68.0,304.0,2765000.0,60.0,3432.0,7.0,24.0,2.0,13.0,96.0,30.0,46.0,135.0,96.0,0.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2019-01-01 00:00:00,55.44158361018826,46.070130348205566,7.716666666666667,97.0,2019-01-01T01:26:00.000,2019-01-01T09:09:30.000,1.0,412.0,51.0,0.0,463.0,80.0,103.0,51.0,229.0,2953.9399999999737,909200,11992,172.0,0.0,0.0,1440.0,10,50.398540000000004,1239.0,42.0,0.0,0.0,2019-01-01 16:27:51,Walk,5171000.0,88.0,664.0,5171000.0,60.0,6912.0,5.0,12.0,18.0,51.0,96.0,30.0,57.0,135.0,96.0,30.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2019-01-01 00:00:00,55.44158361018826,46.070130348205566,7.716666666666667,97.0,2019-01-01T01:26:00.000,2019-01-01T09:09:30.000,1.0,412.0,51.0,0.0,463.0,80.0,103.0,51.0,229.0,2953.9399999999737,909200,11992,172.0,0.0,0.0,1440.0,10,50.398540000000004,1239.0,42.0,0.0,0.0,2019-01-01 18:34:08,Walk,1741000.0,87.0,223.0,1741000.0,30.0,2474.0,3.0,0.0,6.0,20.0,96.0,30.0,21.0,135.0,96.0,8.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2019-01-02 00:00:00,61.50445859872612,46.459486961364746,7.1,96.0,2019-01-01T23:37:00.000,2019-01-02T06:43:30.000,0.0,392.0,34.0,0.0,426.0,71.0,106.0,34.0,215.0,2799.089999999987,371370,5093,125.0,9.0,0.0,1440.0,10,50.28237000000001,1250.0,39.0,6.0,0.0,2019-01-02 22:00:07,Weights,3550000.0,109.0,383.0,3664000.0,37.998688,419.0,20.0,4.0,14.0,21.0,96.0,30.0,12.0,135.0,96.0,27.0,164.0,135.0,6.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
